step,case,num_prb,scenario,ebno_db,training_seed,learning_rate,proposed_loss,single_loss,proposed_bit_nll,single_bit_nll,proposed_channel_nmse,single_channel_nmse,proposed_gradient_norm,single_gradient_norm,proposed_validation_score,single_validation_score,proposed_best_score,single_best_score,contract_signature
5400,gate2_train_umi_t1_4prb,4,umi,11.137149810791016,2056097101,6.830996479964168e-05,0.2842765748500824,0.427775502204895,0.27335065603256226,0.2889147996902466,0.3275792598724365,0.3348070979118347,0.02737455628812313,0.03364476189017296,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5425,gate2_train_umi_t1_8prb,8,umi,3.799030303955078,2056097126,6.439135282295198e-05,0.4117528200149536,0.5277774930000305,0.36015722155570984,0.37075600028038025,0.3439461886882782,0.3546994626522064,0.014951956458389759,0.03000671975314617,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5450,gate2_train_umi_t1_12prb,12,umi,7.648087501525879,2056097151,6.063482004107407e-05,0.35554224252700806,0.46556466817855835,0.3086768686771393,0.3098185956478119,0.3334279954433441,0.3346171975135803,0.008449915796518326,0.02229745127260685,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5475,gate2_train_umi_t2_12prb,12,umi,9.300959587097168,2056097176,5.704101033116645e-05,0.32181939482688904,0.4551432728767395,0.28270605206489563,0.28759682178497314,0.3294796347618103,0.33200758695602417,0.025194209069013596,0.027529379352927208,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5500,gate2_train_uma_t1_12prb,12,uma,5.055267333984375,2056097201,5.3610539679330274e-05,0.45087000727653503,0.5225474834442139,0.35484424233436584,0.35538265109062195,0.3469885289669037,0.3499611020088196,0.027807926759123802,0.020130310207605362,0.5702386378201483,0.5815939256780345,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5525,gate2_train_cdl_a_2layer_12prb,12,cdl-a,0.8597040176391602,2056097226,5.0343996075029196e-05,0.6489930748939514,0.7674477696418762,0.6048974394798279,0.5999078750610352,0.3423479199409485,0.3466089069843292,0.015351898968219757,0.021678635850548744,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5550,gate2_train_umi_t1_4prb,4,umi,6.006879806518555,2056097251,4.724193941030597e-05,0.38091322779655457,0.49564486742019653,0.33381009101867676,0.3462652862071991,0.34502989053726196,0.354123592376709,0.01257194485515356,0.03307248651981354,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5575,gate2_train_umi_t1_8prb,8,umi,2.8431711196899414,2056097276,4.430490138381622e-05,0.39856255054473877,0.5344804525375366,0.36169907450675964,0.3731136918067932,0.34913477301597595,0.36107248067855835,0.028522374108433723,0.030378684401512146,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5600,gate2_train_umi_t1_12prb,12,umi,7.166534423828125,2056097301,4.153338540969437e-05,0.40314188599586487,0.47919997572898865,0.31745654344558716,0.3185183107852936,0.33465155959129333,0.3356773853302002,0.007770966272801161,0.018014676868915558,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5625,gate2_train_umi_t2_12prb,12,umi,3.3043928146362305,2056097326,3.892786653126688e-05,0.458784818649292,0.5607579350471497,0.36908718943595886,0.3753732740879059,0.34940147399902344,0.3556327819824219,0.011739986948668957,0.022272197529673576,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5650,gate2_train_uma_t1_12prb,12,uma,7.115439414978027,2056097351,3.6488791339629804e-05,0.39718151092529297,0.5032490491867065,0.34176361560821533,0.34212085604667664,0.3429911434650421,0.3435855507850647,0.011309968307614326,0.01757413148880005,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5675,gate2_train_cdl_a_2layer_12prb,12,cdl-a,8.596891403198242,2056097376,3.421657789710094e-05,0.5738181471824646,0.6910463571548462,0.558229923248291,0.5477520823478699,0.32688453793525696,0.32500094175338745,0.017561521381139755,0.02582468092441559,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5700,gate2_train_umi_t1_4prb,4,umi,-1.1935844421386719,2056097401,3.2111615665564534e-05,0.5428609251976013,0.6847846508026123,0.48898136615753174,0.5048609972000122,0.42426222562789917,0.44538193941116333,0.031313456594944,0.06157778203487396,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5725,gate2_train_umi_t1_8prb,8,umi,-0.11604690551757812,2056097426,3.0174265439715536e-05,0.49591881036758423,0.6193280816078186,0.4319329857826233,0.4427071809768677,0.3751330077648163,0.38872337341308594,0.01569666527211666,0.025031812489032745,nan,nan,0.5692538561430418,0.5815939256780345,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5750,gate2_train_umi_t1_12prb,12,umi,6.663919448852539,2056097451,2.840485928521962e-05,0.37067222595214844,0.4686753451824188,0.2995653450489044,0.3022679388523102,0.33800190687179565,0.33999764919281006,0.009554591029882431,0.017352987080812454,0.5701832889351433,0.5815124812349944,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5775,gate2_train_umi_t2_12prb,12,umi,0.1222848892211914,2056097476,2.680370048179558e-05,0.5319931507110596,0.6440103650093079,0.4416261911392212,0.4484023153781891,0.3697151839733124,0.3796060383319855,0.010433976538479328,0.021578267216682434,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5800,gate2_train_uma_t1_12prb,12,uma,1.6528100967407227,2056097501,2.5371063471233387e-05,0.543150782585144,0.613828182220459,0.4254349172115326,0.4245794415473938,0.37470000982284546,0.3767014741897583,0.023003898561000824,0.015606611967086792,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5825,gate2_train_cdl_a_2layer_12prb,12,cdl-a,-1.4864158630371094,2056097526,2.4107193810353886e-05,0.6589906215667725,0.7790245413780212,0.6041101813316345,0.6014832258224487,0.3563137352466583,0.3629571199417114,0.014100241474807262,0.02017686888575554,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5850,gate2_train_umi_t1_4prb,4,umi,7.454065322875977,2056097551,2.3012308128919758e-05,0.3197612762451172,0.46150490641593933,0.3018344044685364,0.3167524039745331,0.3372873365879059,0.3459254801273346,0.019661273807287216,0.034398097544908524,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5875,gate2_train_umi_t1_8prb,8,umi,1.6328763961791992,2056097576,2.208659409250523e-05,0.45857933163642883,0.5736425518989563,0.3958341181278229,0.40612122416496277,0.35868528485298157,0.3708648979663849,0.01109225396066904,0.0263892263174057,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5900,gate2_train_umi_t1_12prb,12,umi,11.579886436462402,2056097601,2.133021037032952e-05,0.316043883562088,0.42886513471603394,0.2834802269935608,0.2828299105167389,0.32775357365608215,0.326821506023407,0.0191997941583395,0.021989360451698303,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5925,gate2_train_umi_t2_12prb,12,umi,7.15798282623291,2056097626,2.0743286608060318e-05,0.3953607976436615,0.49992746114730835,0.3206452429294586,0.3261452317237854,0.33490055799484253,0.33817631006240845,0.013331362046301365,0.023757465183734894,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5950,gate2_train_uma_t1_12prb,12,uma,9.705010414123535,2056097651,2.032592340559308e-05,0.4028456509113312,0.48238605260849,0.3224624991416931,0.31991204619407654,0.3431965708732605,0.34377384185791016,0.028035903349518776,0.016779424622654915,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5975,gate2_train_cdl_a_2layer_12prb,12,cdl-a,1.9408378601074219,2056097676,2.0078192299807032e-05,0.630350649356842,0.7497865557670593,0.5914422273635864,0.5870221257209778,0.33786097168922424,0.3411083519458771,0.015577376820147038,0.022518429905176163,nan,nan,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5999,gate2_train_cdl_a_2layer_12prb,12,cdl-a,13.225510597229004,2056097700,2e-05,0.5038183927536011,0.6217275857925415,0.5015162229537964,0.48800912499427795,0.3245963156223297,0.32095474004745483,0.021542683243751526,0.016946973279118538,0.5701801970923805,0.5814786424622466,0.5692538561430418,0.5815124812349944,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
